Conc_reactivo,Conc_titulante,pH_predicho
0.05,-0.0243,3.0960681088348
0.05454545454545455,-0.0243,3.083777205748237
0.0590909090909091,-0.0243,3.0723270294081835
0.06363636363636364,-0.0243,3.061709313078514
0.06818181818181818,-0.0243,3.051913756817906
0.07272727272727272,-0.0243,3.04292806179464
0.07727272727272727,-0.0243,3.0347379720178784
0.08181818181818182,-0.0243,3.027327323378082
0.08636363636363636,-0.0243,3.020678099858025
0.09090909090909091,-0.0243,3.0147704967445397
0.09545454545454546,-0.0243,3.009582990640864
0.1,-0.0243,3.0050924160500183
0.10454545454545455,-0.0243,3.0012740482706186
0.1090909090909091,-0.0243,2.998101692319286
0.11363636363636363,-0.0243,2.995547777567075
0.11818181818181818,-0.0243,2.9935834577525298
0.12272727272727273,-0.0243,2.992178716009955
0.12727272727272726,-0.0243,2.9913024745297476
0.13181818181818183,-0.0243,2.9909227084466754
0.13636363636363635,-0.0243,2.9910065635335776
0.14090909090909093,-0.0243,2.9915204772607775
0.14545454545454545,-0.0243,2.99243030276638
0.15,-0.0243,2.993701435269616
0.15454545454545454,-0.0243,2.9952989404479236
0.1590909090909091,-0.0243,2.99718768428966
0.16363636363636364,-0.0243,2.999332463926862
0.16818181818181818,-0.0243,3.001698138947734
0.17272727272727273,-0.0243,3.0042497626856117
0.17727272727272725,-0.0243,3.0069527129799694
0.18181818181818182,-0.0243,3.009772821906913
0.18636363636363634,-0.0243,3.012676503979398
0.19090909090909092,-0.0243,3.015630882323059
0.19545454545454544,-0.0243,3.01860391234093
0.2,-0.0243,3.0215645023897304
0.20454545454545453,-0.0243,3.024482631001647
0.2090909090909091,-0.0243,3.027329460198734
0.21363636363636362,-0.0243,3.030077444462145
0.2181818181818182,-0.0243,3.0327004349350997
0.22272727272727272,-0.0243,3.03517377845672
0.2272727272727273,-0.0243,3.0374744110442613
0.2318181818181818,-0.0243,3.039580945462229
0.23636363636363633,-0.0243,3.0414737525401754
0.2409090909090909,-0.0243,3.0431350359249696
0.24545454545454543,-0.0243,3.0445488999786616
0.25,-0.0243,3.04570141055982
0.2545454545454545,-0.0243,3.046580648453466
0.2590909090909091,-0.0243,3.047176755243233
0.2636363636363636,-0.0243,3.047481971448623
0.2681818181818182,-0.0243,3.0474906667799107
0.2727272727272727,-0.0243,3.047199362393821
0.2772727272727273,-0.0243,3.0466067450637064
0.2818181818181818,-0.0243,3.0457136732093906
0.2863636363636364,-0.0243,3.0445231747628574
0.2909090909090909,-0.0243,3.043040436877636
0.29545454545454547,-0.0243,3.0412727875210037
0.3,-0.0243,3.03922966901933
0.3045454545454545,-0.0243,3.0369226036579975
0.3090909090909091,-0.0243,3.034365151467601
0.3136363636363636,-0.0243,3.0315728603585117
0.3181818181818182,-0.0243,3.028563208795127
0.3227272727272727,-0.0243,3.025355541229783
0.32727272727272727,-0.0243,3.0219709965444213
0.3318181818181818,-0.0243,3.018432429774641
0.33636363636363636,-0.0243,3.014764327416941
0.3409090909090909,-0.0243,3.010992716644456
0.3454545454545454,-0.0243,3.0071450687799284
0.35,-0.0243,3.0032501973968677
0.3545454545454545,-0.0243,2.999338151440268
0.35909090909090907,-0.0243,2.995440103777553
0.3636363636363636,-0.0243,2.991588235607795
0.36818181818181817,-0.0243,2.9878156171731014
0.3727272727272727,-0.0243,2.984156085230007
0.37727272727272726,-0.0243,2.980644117751212
0.3818181818181818,-0.0243,2.977314706337862
0.38636363636363635,-0.0243,2.9742032268316403
0.3909090909090909,-0.0243,2.9713453086216113
0.39545454545454545,-0.0243,2.9687767031459793
0.39999999999999997,-0.0243,2.966533152090663
0.40454545454545454,-0.0243,2.9646502557873267
0.40909090909090906,-0.0243,2.9631633423116357
0.41363636363636364,-0.0243,2.962107337778749
0.41818181818181815,-0.0243,2.961516638327092
0.4227272727272727,-0.0243,2.9614249842738216
0.42727272727272725,-0.0243,2.9618653369151104
0.43181818181818177,-0.0243,2.962869758432747
0.43636363636363634,-0.0243,2.9644692953546152
0.44090909090909086,-0.0243,2.966693866000814
0.44545454545454544,-0.0243,2.9695721523297034
0.44999999999999996,-0.0243,2.973131496578866
0.45454545454545453,-0.0243,2.977397803074873
0.45909090909090905,-0.0243,2.982395445563366
0.4636363636363636,-0.0243,2.9881471803867146
0.46818181818181814,-0.0243,2.9946740658114415
0.4727272727272727,-0.0243,3.0019953877804677
0.47727272727272724,-0.0243,3.010128592337925
0.4818181818181818,-0.0243,3.01908922494519
0.48636363636363633,-0.0243,3.0288908768771634
0.49090909090909085,-0.0243,3.0395451388575165
0.4954545454545454,-0.0243,3.051061562060639
0.5,-0.0243,3.0634476265763753
0.05,-0.023996969696969697,3.102244723734534
0.05454545454545455,-0.023996969696969697,3.0901208655356633
0.0590909090909091,-0.023996969696969697,3.0788391210604735
0.06363636363636364,-0.023996969696969697,3.0683910802156604
0.06818181818181818,-0.023996969696969697,3.058766293141294
0.07272727272727272,-0.023996969696969697,3.0499523046714185
0.07727272727272727,-0.023996969696969697,3.041934696235423
0.08181818181818182,-0.023996969696969697,3.0346971350930976
