Conc_reactivo,Conc_titulante,pH_predicho
1.0,-0.2331,4.955490984657123
1.0404040404040404,-0.2331,4.914353624852704
1.0808080808080809,-0.2331,4.872252896290576
1.121212121212121,-0.2331,4.829210018517399
1.1616161616161615,-0.2331,4.785249125975841
1.202020202020202,-0.2331,4.740397291503285
1.2424242424242424,-0.2331,4.694684537478649
1.2828282828282829,-0.2331,4.648143834110759
1.3232323232323233,-0.2331,4.60081108443234
1.3636363636363638,-0.2331,4.552725095640261
1.404040404040404,-0.2331,4.503927536505028
1.4444444444444444,-0.2331,4.4544628806606195
1.4848484848484849,-0.2331,4.404378335677853
1.5252525252525253,-0.2331,4.353723757921276
1.5656565656565657,-0.2331,4.30255155328929
1.606060606060606,-0.2331,4.250916564039345
1.6464646464646466,-0.2331,4.198875942004382
1.6868686868686869,-0.2331,4.146489008610905
1.7272727272727273,-0.2331,4.093817102213933
1.7676767676767677,-0.2331,4.040923413367284
1.8080808080808082,-0.2331,3.987872808748712
1.8484848484848486,-0.2331,3.9347316445576412
1.8888888888888888,-0.2331,3.881567570296954
1.9292929292929295,-0.2331,3.8284493239390094
1.9696969696969697,-0.2331,3.7754465195587303
2.0101010101010104,-0.2331,3.7226294285921
2.0505050505050506,-0.2331,3.6700687559459637
2.090909090909091,-0.2331,3.617835412243833
2.1313131313131315,-0.2331,3.5660002835418174
2.1717171717171717,-0.2331,3.5146339998875256
2.212121212121212,-0.2331,3.4638067041232845
2.2525252525252526,-0.2331,3.4135878223516074
2.2929292929292933,-0.2331,3.364045837486041
2.3333333333333335,-0.2331,3.315248067303498
2.3737373737373737,-0.2331,3.2672604483950725
2.4141414141414144,-0.2331,3.220147327380671
2.4545454545454546,-0.2331,3.173971260709411
2.494949494949495,-0.2331,3.128792824311811
2.5353535353535355,-0.2331,3.0846704343026046
2.575757575757576,-0.2331,3.0416601798544023
2.6161616161616164,-0.2331,2.9998156692733517
2.6565656565656566,-0.2331,2.9591878902085553
2.6969696969696972,-0.2331,2.9198250848192298
2.7373737373737375,-0.2331,2.881772640606694
2.7777777777777777,-0.2331,2.84507299749509
2.8181818181818183,-0.2331,2.8097655716148906
2.858585858585859,-0.2331,2.7758866961089517
2.8989898989898992,-0.2331,2.7434695791426194
2.9393939393939394,-0.2331,2.712544279159393
2.97979797979798,-0.2331,2.68313769728214
3.0202020202020203,-0.2331,2.655273586619234
3.060606060606061,-0.2331,2.628972578096114
3.101010101010101,-0.2331,2.604252222297121
3.1414141414141414,-0.2331,2.581127046671421
3.181818181818182,-0.2331,2.559608627331711
3.2222222222222223,-0.2331,2.5397056745567235
3.262626262626263,-0.2331,2.5214241309988887
3.303030303030303,-0.2331,2.5047672814988493
3.3434343434343434,-0.2331,2.4897358733191597
3.383838383838384,-0.2331,2.47632824553174
3.4242424242424243,-0.2331,2.464540466228342
3.464646464646465,-0.2331,2.4543664761707302
3.505050505050505,-0.2331,2.4457982374585963
3.545454545454546,-0.2331,2.4388258857681273
3.585858585858586,-0.2331,2.4334378847036113
3.6262626262626263,-0.2331,2.4296211808079917
3.666666666666667,-0.2331,2.427361357796083
3.707070707070707,-0.2331,2.426642788606095
3.747474747474748,-0.2331,2.4274487839106533
3.787878787878788,-0.2331,2.42976173578718
3.8282828282828287,-0.2331,2.4335632553187363
3.868686868686869,-0.2331,2.4388343029793345
3.909090909090909,-0.2331,2.4455553107515704
3.94949494949495,-0.2331,2.4537062950278417
3.98989898989899,-0.2331,2.4632669594586845
