Conc_reactivo,Conc_titulante,pH_predicho
1.0,-0.0285,1.4563225382201543
1.0404040404040404,-0.0285,1.4394660489325664
1.0808080808080809,-0.0285,1.4250619837476983
1.121212121212121,-0.0285,1.4130992563648186
1.1616161616161615,-0.0285,1.4035596407604425
1.202020202020202,-0.0285,1.3964178756700618
1.2424242424242424,-0.0285,1.3916418010417613
1.2828282828282829,-0.0285,1.3891925255113295
1.3232323232323233,-0.0285,1.389024623759716
1.3636363636363638,-0.0285,1.3910863624362082
1.404040404040404,-0.0285,1.3953199531661213
1.4444444444444444,-0.0285,1.4016618310092808
1.4848484848484849,-0.0285,1.4100429565996686
1.5252525252525253,-0.0285,1.420389140075188
1.5656565656565657,-0.0285,1.4326213848023395
1.606060606060606,-0.0285,1.4466562488122903
1.6464646464646466,-0.0285,1.4624062217966154
1.6868686868686869,-0.0285,1.479780115457253
1.7272727272727273,-0.0285,1.498683464972617
1.7676767676767677,-0.0285,1.5190189393242308
1.8080808080808082,-0.0285,1.5406867582295898
1.8484848484848486,-0.0285,1.563585113444896
1.8888888888888888,-0.0285,1.5876105922350194
1.9292929292929295,-0.0285,1.6126586008571029
1.9696969696969697,-0.0285,1.6386237859688242
2.0101010101010104,-0.0285,1.6654004519478733
2.0505050505050506,-0.0285,1.6928829721999956
2.090909090909091,-0.0285,1.7209661926303492
2.1313131313131315,-0.0285,1.749545825564745
2.1717171717171717,-0.0285,1.7785188325222125
2.212121212121212,-0.0285,1.8077837943639223
2.2525252525252526,-0.0285,1.8372412674741425
2.2929292929292933,-0.0285,1.8667941247565008
2.3333333333333335,-0.0285,1.8963478803669096
2.3737373737373737,-0.0285,1.9258109972352035
2.4141414141414144,-0.0285,1.9550951765625024
2.4545454545454546,-0.0285,1.9841156286127033
2.494949494949495,-0.0285,2.0127913242418862
2.5353535353535355,-0.0285,2.041045226735703
2.575757575757576,-0.0285,2.0688045036393983
2.6161616161616164,-0.0285,2.096000718378217
2.6565656565656566,-0.0285,2.1225700015692985
2.6969696969696972,-0.0285,2.1484532020217673
2.7373737373737375,-0.0285,2.173596017511319
2.7777777777777777,-0.0285,2.197949105493739
2.8181818181818183,-0.0285,2.2214681739932014
2.858585858585859,-0.0285,2.2441140529638046
2.8989898989898992,-0.0285,2.265852746475688
2.9393939393939394,-0.0285,2.2866554661233893
2.97979797979798,-0.0285,2.306498646090097
3.0202020202020203,-0.0285,2.3253639403325814
3.060606060606061,-0.0285,2.3432382023744838
3.101010101010101,-0.0285,2.3601134482109756
3.1414141414141414,-0.0285,2.375986802841271
3.181818181818182,-0.0285,2.390860430950182
3.2222222222222223,-0.0285,2.4047414522635977
3.262626262626263,-0.0285,2.417641842101761
3.303030303030303,-0.0285,2.4295783176531014
3.3434343434343434,-0.0285,2.440572210485127
3.383838383838384,-0.0285,2.4506493258080173
3.4242424242424243,-0.0285,2.459839788999583
3.464646464646465,-0.0285,2.468177879899696
3.505050505050505,-0.0285,2.475701855380553
3.545454545454546,-0.0285,2.4824537607001127
3.585858585858586,-0.0285,2.48847923015193
3.6262626262626263,-0.0285,2.49382727753056
3.666666666666667,-0.0285,2.4985500769445834
3.707070707070707,-0.0285,2.5027027345239574
3.747474747474748,-0.0285,2.5063430515869483
3.787878787878788,-0.0285,2.5095312798574945
3.8282828282828287,-0.0285,2.5123298693477865
3.868686868686869,-0.0285,2.514803209554438
3.909090909090909,-0.0285,2.5170173646489657
3.94949494949495,-0.0285,2.5190398033807346
3.98989898989899,-0.0285,2.5209391244504458
4.030303030303031,-0.0285,2.522784778151413
4.070707070707071,-0.0285,2.524646785120806
4.111111111111111,-0.0285,2.5265954530820323
4.151515151515152,-0.0285,2.5287010925043356
4.191919191919192,-0.0285,2.5310337321441563
4.232323232323233,-0.0285,2.5336628354729602
4.272727272727273,-0.0285,2.5366570190296858
4.313131313131313,-0.0285,2.540083773769687
4.353535353535354,-0.0285,2.5440091905077025
4.3939393939393945,-0.0285,2.5484976905740733
4.434343434343434,-0.0285,2.553611762819077
4.474747474747475,-0.0285,2.5594117081087338
4.515151515151516,-0.0285,2.565955392455426
4.555555555555555,-0.0285,2.573298009921495
4.595959595959597,-0.0285,2.581491856416496
4.636363636363637,-0.0285,2.5905861154862047
4.6767676767676765,-0.0285,2.6006266571571928
4.717171717171718,-0.0285,2.61165585085931
4.757575757575758,-0.0285,2.623712393396568
4.7979797979797985,-0.0285,2.636831152876579
4.838383838383839,-0.0285,2.651043029440451
4.878787878787879,-0.0285,2.6663748335563415
4.91919191919192,-0.0285,2.6828491825557212
4.95959595959596,-0.0285,2.700484415998321
5.0,-0.0285,2.7192945303519385
1.0,-0.024311111111111113,1.8986309069464329
1.0404040404040404,-0.024311111111111113,1.8835948115346786
1.0808080808080809,-0.024311111111111113,1.8707060414520544
1.121212121212121,-0.024311111111111113,1.8599546929902586
1.1616161616161615,-0.024311111111111113,1.8513245893215142
1.202020202020202,-0.024311111111111113,1.844793372380952
1.2424242424242424,-0.024311111111111113,1.840332622836907
1.2828282828282829,-0.024311111111111113,1.8379080073162326
1.3232323232323233,-0.024311111111111113,1.8374794518857174
1.3636363636363638,-0.024311111111111113,1.8390013406349524
1.404040404040404,-0.024311111111111113,1.8424227380619715
1.4444444444444444,-0.024311111111111113,1.8476876338295285
1.4848484848484849,-0.024311111111111113,1.8547352083402604
1.5252525252525253,-0.024311111111111113,1.8635001174734787
1.5656565656565657,-0.024311111111111113,1.8739127947339616
1.606060606060606,-0.024311111111111113,1.885899768987338
1.6464646464646466,-0.024311111111111113,1.8993839958953966
1.6868686868686869,-0.024311111111111113,1.9142852011192915
1.7272727272727273,-0.024311111111111113,1.9305202333282216
1.7676767676767677,-0.024311111111111113,1.9480034250378333
1.8080808080808082,-0.024311111111111113,1.966646959302793
1.8484848484848486,-0.024311111111111113,1.986361240303371
1.8888888888888888,-0.024311111111111113,2.0070552658962026
1.9292929292929295,-0.024311111111111113,2.0286370002431044
1.9696969696969697,-0.024311111111111113,2.0510137446851844
2.0101010101010104,-0.024311111111111113,2.074092505100188
2.0505050505050506,-0.024311111111111113,2.097780354055936
2.090909090909091,-0.024311111111111113,2.121984786161841
2.1313131313131315,-0.024311111111111113,2.1466140651141203
2.1717171717171717,-0.024311111111111113,2.1715775610343697
2.212121212121212,-0.024311111111111113,2.196786076807093
2.2525252525252526,-0.024311111111111113,2.222152162234643
2.2929292929292933,-0.024311111111111113,2.247590414943145
2.3333333333333335,-0.024311111111111113,2.273017767088211
2.3737373737373737,-0.024311111111111113,2.2983537570277073
2.4141414141414144,-0.024311111111111113,2.323520785243517
2.4545454545454546,-0.024311111111111113,2.3484443539085498
2.494949494949495,-0.024311111111111113,2.373053289606916
2.5353535353535355,-0.024311111111111113,2.3972799488209113
2.575757575757576,-0.024311111111111113,2.4210604059014242
2.6161616161616164,-0.024311111111111113,2.4443346233345906
2.6565656565656566,-0.024311111111111113,2.4670466042068533
2.6969696969696972,-0.024311111111111113,2.489144526855374
2.7373737373737375,-0.024311111111111113,2.510580861765623
2.7777777777777777,-0.024311111111111113,2.5313124708472827
2.8181818181818183,-0.024311111111111113,2.5513006892808474
2.858585858585859,-0.024311111111111113,2.5705113901809207
2.8989898989898992,-0.024311111111111113,2.5889150323678054
2.9393939393939394,-0.024311111111111113,2.6064866915792333
2.97979797979798,-0.024311111111111113,2.623206075484857
3.0202020202020203,-0.024311111111111113,2.639057522892991
3.060606060606061,-0.024311111111111113,2.654029987557597
3.101010101010101,-0.024311111111111113,2.6681170070097284
3.1414141414141414,-0.024311111111111113,2.6813166568453872
3.181818181818182,-0.024311111111111113,2.693631490909305
3.2222222222222223,-0.024311111111111113,2.705068467816228
3.262626262626263,-0.024311111111111113,2.7156388642507365
3.303030303030303,-0.024311111111111113,2.725358175486756
3.3434343434343434,-0.024311111111111113,2.7342460035637703
3.383838383838384,-0.024311111111111113,2.742325933555623
3.4242424242424243,-0.024311111111111113,2.749625398364296
3.464646464646465,-0.024311111111111113,2.7561755324718415
3.505050505050505,-0.024311111111111113,2.762011015082897
3.545454545454546,-0.024311111111111113,2.7671699030938015
3.585858585858586,-0.024311111111111113,2.7716934543314085
3.6262626262626263,-0.024311111111111113,2.7756259415113558
3.666666666666667,-0.024311111111111113,2.779014457380274
3.707070707070707,-0.024311111111111113,2.781908711520582
3.747474747474748,-0.024311111111111113,2.7843608193163605
3.787878787878788,-0.024311111111111113,2.7864250836032216
3.8282828282828287,-0.024311111111111113,2.7881577695485302
3.868686868686869,-0.024311111111111113,2.7896168733418203
3.909090909090909,-0.024311111111111113,2.7908618853050204
3.94949494949495,-0.024311111111111113,2.791953548068385
3.98989898989899,-0.024311111111111113,2.792953610495187
4.030303030303031,-0.024311111111111113,2.79392457807676
4.070707070707071,-0.024311111111111113,2.794929460558591
4.111111111111111,-0.024311111111111113,2.79603151759881
4.151515151515152,-0.024311111111111113,2.7972940032977682
4.191919191919192,-0.024311111111111113,2.798779910476596
4.232323232323233,-0.024311111111111113,2.8005517156186563
4.272727272727273,-0.024311111111111113,2.8026711254178696
4.313131313131313,-0.024311111111111113,2.8051988259111975
4.353535353535354,-0.024311111111111113,2.808194235193943
4.3939393939393945,-0.024311111111111113,2.8117152607382754
4.434343434343434,-0.024311111111111113,2.8158180623487965
4.474747474747475,-0.024311111111111113,2.8205568217968784
4.515151515151516,-0.024311111111111113,2.8259835201769716
4.555555555555555,-0.024311111111111113,2.8321477240204027
4.595959595959597,-0.024311111111111113,2.8390963811889094
4.636363636363637,-0.024311111111111113,2.846873627549063
4.6767676767676765,-0.024311111111111113,2.855520605395835
4.717171717171718,-0.024311111111111113,2.865075294557631
4.757575757575758,-0.024311111111111113,2.8755723570667486
4.7979797979797985,-0.024311111111111113,2.8870429962244812
4.838383838383839,-0.024311111111111113,2.8995148308278456
4.878787878787879,-0.024311111111111113,2.913011785253715
4.91919191919192,-0.024311111111111113,2.9275539960185846
4.95959595959596,-0.024311111111111113,2.9431577353482004
5.0,-0.024311111111111113,2.959835352200917
1.0,-0.020122222222222222,2.3478549493394785
1.0404040404040404,-0.020122222222222222,2.3345055358675704
1.0808080808080809,-0.020122222222222222,2.322986342294379
1.121212121212121,-0.020122222222222222,2.3132887878928057
1.1616161616161615,-0.020122222222222222,2.305398922422839
1.202020202020202,-0.020122222222222222,2.2992975052596325
1.2424242424242424,-0.020122222222222222,2.2949601085636147
1.2828282828282829,-0.020122222222222222,2.292357243774878
1.3232323232323233,-0.020122222222222222,2.2914545105747472
1.3636363636363638,-0.020122222222222222,2.29221276732318
1.404040404040404,-0.020122222222222222,2.29458832185886
1.4444444444444444,-0.020122222222222222,2.2985331414337247
1.4848484848484849,-0.020122222222222222,2.3039950804542246
1.5252525252525253,-0.020122222222222222,2.3109181246086576
1.5656565656565657,-0.020122222222222222,2.3192426498854855
1.606060606060606,-0.020122222222222222,2.3289056949196674
1.6464646464646466,-0.020122222222222222,2.339841245054773
1.6868686868686869,-0.020122222222222222,2.351980526469521
1.7272727272727273,-0.020122222222222222,2.3652523086929196
1.7676767676767677,-0.020122222222222222,2.3795832138197754
1.8080808080808082,-0.020122222222222222,2.3948980307412233
1.8484848484848486,-0.020122222222222222,2.411120032717398
1.8888888888888888,-0.020122222222222222,2.4281712966468043
1.9292929292929295,-0.020122222222222222,2.4459730224228937
